datetime,text
2021-01-24 07:24:00+00:00,"a high budget was given to make this film in trying to be accurate in its costumes and accessories for this period piece. Unfortunately, the film is more reliant in emotional enthusiasm and sympathy of the acts that it falls short in storyline and screenplay. Nice performances"
2021-01-24 07:28:00+00:00,"#India can produce top 5 teams in world #Cricket today given the focus, budgets and training available in the game today, says celebrated former Australian captain... #IndiavsAustralia https://amp.smh.com.au/sport/cricket/only-surprise-is-that-anyone-can-compete-with-india-at-all-20210122-p56w4d.html?utm_medium=Social&__twitter_impression=true"
2021-01-24 08:04:00+00:00,We would like to request congress leadership to announce free medical to entire citizen and income tax  limit increase upto20 lakhs  for all as there is no income tax on farm income and employment guarantees to all and i urge the all friends to retweet the demands
2021-01-24 08:27:00+00:00,Tapi we have budget for JASA ...more than enough for this meeting setup.  Budget 2021: 'Jasa' funds reduced to RM40.5mil (corrected) https://www.thestar.com.my/news/nation/2020/12/10/budget-2021-comms-ministry-gets-its-allocation-via-voice-vote-039jasa039-funds-reduced#.YA0u_klhOKc.twitter
2021-01-24 08:36:00+00:00,👉Loot Gameplan 🌟No GST on Petroleum Products 🌟Electoral Bonds 🌟PM Cares Fund
2021-01-24 08:50:00+00:00,@IncomeTaxIndia @nsitharamanoffc @MumbaiPolice A restaurant charged me more than the MRP of a beverage drink and additional charged me GST too.. whom should o complain it too?  @HCCB_Official
2021-01-24 08:51:00+00:00,Distribution of the V shaped thongs would've been more apt. Trouser phodne waala budget is coming anyway!
2021-01-24 08:53:00+00:00,The labour force participation rate recovered to 40.06 in December from a low of 35.57 in April 2020. Post COVID Indian Economy is rising Phoenix like on the wings of an intrinsic momentum.
2021-01-24 09:05:00+00:00,Apne apko badal  le to badi baat hai... GST kiya badlenge?  Everywhere creating confusion.... Not having ability to take proper decision. Wasting other's valuable time.
2021-01-24 09:19:00+00:00,With reputed companies like Europcar Sixt Budget and Enterprise you can always expect professional service. They are not on the look out to pull a fast one on the customer. You should lodge a complaint with Kayak/Expedia about the incident with this agency. 2/n
2021-01-24 09:20:00+00:00,We haven't recovered yet from last year's Budget! Now Paperless & Tasteless Halwa budget!
2021-01-24 10:34:00+00:00,#GST a Disaster #worst Economy of the country Most busy PM in foreign tours #unemployment #NoSecularism only #HinduRashtra Failure in #TextilIndustry Failure in creating 1crors #jobs per year No #Lokpal yet No #15Lakhs in any bank account #HumanitarianCrisis #modibehindpulwama
2021-01-24 12:25:00+00:00,"ABVP presented a memorandum of suggestions for the Union Budget 2021 to the Hon'ble Minister for Finance and Corporate Affairs Smt Nidhi Tripathi. In our memorandum, ABVP has put forth suggestions such as allocation of funds for implementation of National Education Policy 2020."
2021-01-24 12:31:00+00:00,"@Infosys_GSTN  Hi.. I have applied for an amendment on GST registration vide ARN # AA290121020138R dt. 10.01.2021, still the status of application is showing pending for processing. Kindly do the needful on the same. Thanks. @GST_Council @cbic_india"
2021-01-24 12:58:00+00:00,"With the #Budget2021 show, request @ShereenBhan to cover the protest on 29 Jan which is called PAN India by professionals & trade association for ease of compliance in GST, IT & MCA   RT to ask Q to FinMin on portal efficiency of GSTN & MCA   https://m.moneycontrol.com/hi/news/news/tax-practitioners-nationwide-protest-on-29-january-companies-approach-gujarat-high-court-over-penalty-on-gst_253227.html"
2021-01-24 14:14:00+00:00,@KotakBankLtd @KotakCares I made a GST payment yesterday. Notbyet credited in GST account. Will have to incurr penalty tomorrow.
2021-01-24 14:14:00+00:00,In fact abolition of personal income tax is the best way to boost economy. @narendramodi govt is happy reinventing wheel like @INCIndia so that problems stay. No out if box thinking is the way politicians work. @BJPLive is not at all an exception. @nsitharaman @RBI @republic
2021-01-24 14:35:00+00:00,Sir Disabled person want special package in this budget for their employment @ianuragthakur
2021-01-24 14:36:00+00:00,Sir Disabled person want special package in this budget for their employment @nsitharaman @TcGehlotOffice @nsitharamanoffc @FinMinIndia @PMO_NaMo @AmitShahOffice
2021-01-24 14:48:00+00:00,@abhishekrajaram sir why govt bank (like sbi) process gst payment made after 8pm on next day.? It seems govt want taxpayers to make pmt thru Pvt banks
2021-01-24 15:07:00+00:00,"Before u can try, dont try post budget."
2021-01-24 15:22:00+00:00,"My only expectation from the budget, is I have no expectation."
2021-01-24 15:22:00+00:00,First need of the hour that Practicing CA should unite and continuosly keep raising their voices  @abhishekrajaram sir and many others are doing it on daily basis. #GST
2021-01-24 15:31:00+00:00,You don't get it. Budget is always good for 95% who don't pay tax and get lots of freebies from Budget!😀 She doesn't care about balance 5% as We are not their vote bank.
2021-01-24 15:32:00+00:00,Get big benifits budget!
2021-01-24 15:49:00+00:00,"Sir, pls don't give such idea to this govt. They may do this now. After poor gst implementation & Heavy late fees ..I have lost all hopes for any relaxation from this govt"
2021-01-24 16:10:00+00:00,"Lots of people are anticipating budget like never before and market is making new high ! I hope it doesn't goes like SRK's Ra. One, it was biggest opening at that time , earned 100 cr plus still  it's considered as flop. High expection always lead to disappointment."
2021-01-24 16:17:00+00:00,Railway Budget 2021 and new bullet train networks  https://economictimes.indiatimes.com/industry/transportation/railways/railway-budget-2021-may-talk-about-indian-railways-plan-of-new-bullet-train-networks/slideshow/80433196.cms   Download Economic Times App to stay updated with Business News - https://etapp.onelink.me/tOvY/135dde21
2021-01-24 16:20:00+00:00,COVID-19 pandemic underlines need for higher budget allocation for healthcare sector. #MedTwitter #Budget2021 https://economictimes.indiatimes.com/industry/healthcare/biotech/healthcare/covid-19-pandemic-underlines-need-for-higher-budget-allocation-for-healthcare-sector/articleshow/80432208.cms
2021-01-24 16:30:00+00:00,"By that standards , ruling party had opposed GST , FDI , Aadhar , MNREGA  and many more liberalisations initiatives of UPA Govt."
2021-01-24 16:52:00+00:00,Corporates saves on gst while individual pay gst
2021-01-24 17:06:00+00:00,"I written 95Reminder on daily basis =PM,CJI,All GST officer&234 ids =waive GST late fee April 20 to OCT 20 Government has cancelled their registration & want them to pay late fee & pay bribe to get reactivated. This called Day light Robbing & inspector Raj https://nitter.net/CARaghavendra5/status/1352985808882421761/photo/1"
2021-01-24 17:14:00+00:00,I thought the Budget was to be in pdf format!
2021-01-24 17:21:00+00:00,@GST_Council @askGST_GoI @nsitharamanoffc First u try to.upgrade your GST Server then u fixed your last date of filing return. Dashboard of Return is not opening and u keep collecting late fees.. Hopeless System. At night also ur server do not take load. On 22 ur system were down
2021-01-24 17:35:00+00:00,CM @Naveen_Odisha to chair BJD parliamentary party meeting on Monday evening to discuss party's strategy ahead of the budget session of parliament
2021-01-24 17:54:00+00:00,In t his budget they will take kidney from individual
2021-01-24 18:09:00+00:00,#artmatters  Dear @swapan55 please do make a case for the #creativeEconomy in parliament in the budget session. Artistes and artisans and the entire eco system contributes to local economy both in tangible and intangible terms. The sector needs intervention and help. #Budget2021
2021-01-24 18:15:00+00:00,"#GST & GST RETURN, INCOME TAX RETURN, FIRM REGISTRATION, SOCIETY REGISTRATION, TRUST,  PAN CARD SERVICES AVAILABLE CONTACT US SANDEEP SINGH ADVOCATE #KIRANODAY TAXES & LEGAL CONSULTANT 91+9335219795"
2021-01-24 18:22:00+00:00,"Forget fiscal deficit for couple of years, some crappy news & biz channels will comment, happily ignore, most companies are reporting good results, encourage , let things improve further 🙏"
2021-01-24 18:28:00+00:00,Service providers shall evaluate as per the manuscript and it's target readers the size of the publication and work out its budget of production and sales price for author's profitability. Service provider will earn out of the budget producing & selling it. All on authors behalf.
2021-01-24 18:40:00+00:00,"Kedar Vashnav 94139 51441 REGAL : FINANCE | INCOME TAX Near UCO Bank, Shanti Tower,  Chang Gate,  Beawar  #REGAL #KedarVashnav #FINANCE #INCOMETAX #beawar #shantitower #nationalvotersday #voter #25january https://www.instagram.com/p/CKcCgdfB6ZV/?igshid=647bnldfdqbf"
2021-01-24 18:43:00+00:00,"Kedar Vashnav 94139 51441 REGAL : FINANCE | INCOME TAX Near UCO Bank, Shanti Tower,  Chang Gate,  Beawar  #REGAL #KedarVashnav #FINANCE #INCOMETAX #beawar #shantitower #nationalvotersday #voter #25january https://www.instagram.com/p/CKcC5LvFbKY/?igshid=r0j7x3rzgnaw"
2021-01-24 19:02:00+00:00,"It's a traditional ceremony, being followed since the budget process started, every year!"
2021-01-24 19:12:00+00:00,@nsitharaman @narendramodi @ianuragthakur @GST_Council  Suggestions for Simplification of Gst .All my brothers and Sisters dealing with Gst Please Retweet
2021-01-24 19:15:00+00:00,@actorvijay Hello Dear Priyamudan  VJ Anna Saw master movie 3 times in theatre so totally Rs 190 + black Ticket Rs 270 + 1 budget ticket Rs 67 ... Google pay Send pannu vingala ... Bro....? & Master movie neega Dance panndra maathri numbers illaiyae Y low dance steps
2021-01-24 19:22:00+00:00,Bhai me ne suggestion post kari kya please check and retweet
2021-01-24 19:40:00+00:00,Hi Vimal can u suggest me one custom budget PC for video editing. Budget is 40k only for cpu @Vimal_TRHD @TechDevi
2021-01-24 20:26:00+00:00,Paperless Budget 2021 kicks off with 'halwa' ceremony; Union Budget Mobile App launched https://psuwatch.com/paperless-budget-2021-kicks-off-with-halwa-ceremony-union-budget-mobile-app-launched
2021-01-24 20:58:00+00:00,25 January- National Tourism Day  Every year on 25 January National Tourism Day is celebrated in India to raise awareness and educate people about the importance of tourism and the role it plays in the Indian economy.
2021-01-24 21:30:00+00:00,"State of the Indian Economy Demonitization, Pre and Post Lockdown Events captured as well"
2021-01-25 00:52:00+00:00,"What Budget 2021 can do for startups: If you start 'em up, we'll never stop  https://economictimes.indiatimes.com/tech/startups/what-budget-2021-can-do-for-startups-if-you-start-em-up-well-never-stop/articleshow/80437201.cms   Download Economic Times App to stay updated with Business News - https://etapp.onelink.me/tOvY/135dde21"
2021-01-25 01:12:00+00:00,"10% income tax upto 10 lacs, 15% till 20 lacs, 25% till 1 crore, 30% above 1 crore. No deductions"
2021-01-25 02:34:00+00:00,"@narendramodi @nsitharaman @AmitShah ""The Billionaires Raj. Rich Vs. Poor. Growing inequality in India"".  Read about the update  ""India needs Healthcare Budget - 5 % of GDP. Impose high taxation slabs on billionaires.""   Have you signed the petition ? chng.it/6tjZpYmzJx"
2021-01-25 02:40:00+00:00,"Litter free India 🇮🇳 and Litter free our River and Pond Basins.Aim is to put maximum Cement rings with my own budgets and educate the people who are coming for baths to drop Soap, shampoo and cottons at one place for #CleanGreen Republic #India. @NMMCCommr @C_P_Gurnani @HPCL"
2021-01-25 02:44:00+00:00,"What ever plus or minus of your budget may be, ensure that each and every account and transactions verified, seize all higher denominations, as immediately as possible, by changing them digital, ensure foolproofing of each transactions, as record and update at any movement,"
2021-01-25 03:11:00+00:00,"If you consider tax on long term gains and GST, this percentage is ~60%. To buy something for Rs 40, you will have to earn Rs 100. Worst in this cycle is that most of this tax income from citizens is wasted as corruption rather than used for real development."
2021-01-25 03:31:00+00:00,"#EiSamay#Kolkata,West Bengal Govt write to the Centre about implement GST on diesel prices instead of the present taxation system.Private bus operators demand it.That is leading abnormal hike in its prices.Bus operators have called a 72-hour-strike from January 28."
2021-01-25 03:45:00+00:00,"Spicy gossip on budget 2021, divestment dilemmas, cabinet reshuffle, WFH banter amongst India Inc veterans and much more! @binoy_prabhakar @KARTHIKSUB @PRINCE0879 @Dinesh_Unni @nimeshscnbc https://www.moneycontrol.com/news/business/mc-insider-stocks-bse-nse-cabinet-reshuffle-buzz-aviation-reform-raises-eyebrows-disinvestment-rumours-coding-blues-npa-6390831.html"
